date,direction,distance,duration,duration_in_traffic,lat,lng,duration_normalized,duration_in_traffic_normalized
2019-03-01 11:00:00,from,2298,477,424,42.347705298,-71.061265967,0.20757180156657964,0.18450826805918188
2019-03-01 11:00:00,from,2469,587,498,42.349327,-71.06138919600001,0.23774807614418794,0.20170109356014582
2019-03-01 12:00:00,to,5550,696,818,42.358357673,-71.026468513,0.1254054054054054,0.14738738738738738
2019-03-01 12:00:00,to,2198,401,359,42.340296327,-71.026468513,0.1824385805277525,0.16333030027297543
2019-03-01 12:00:00,to,1996,371,332,42.339085213000004,-71.027932983,0.18587174348697394,0.16633266533066132
2019-03-01 12:00:00,to,2140,328,306,42.338002895,-71.029571725,0.15327102803738318,0.14299065420560747
2019-03-01 12:00:00,to,2375,398,378,42.337062984,-71.031364131,0.16757894736842105,0.1591578947368421
2019-03-01 12:00:00,to,1987,315,291,42.3362773,-71.033287661,0.15853044791142426,0.14645193759436337
2019-03-01 12:00:00,to,1892,312,289,42.335655724,-71.035318126,0.1649048625792812,0.15274841437632136
2019-03-01 12:00:00,to,2382,459,438,42.335206072,-71.03742999100001,0.19269521410579346,0.18387909319899245
2019-03-01 12:00:00,to,2384,441,397,42.334933998000004,-71.039596698,0.18498322147651006,0.16652684563758388
2019-03-01 12:00:00,to,2505,477,431,42.334842926,-71.041791,0.19041916167664671,0.1720558882235529
2019-03-01 12:00:00,to,2640,501,472,42.334933998000004,-71.043985302,0.18977272727272726,0.1787878787878788
2019-03-01 12:00:00,to,2238,427,394,42.335206072,-71.046152009,0.19079535299374442,0.17605004468275245
2019-03-01 12:00:00,to,2232,397,370,42.335655724,-71.048263874,0.1778673835125448,0.16577060931899643
2019-03-01 12:00:00,to,2151,391,361,42.3362773,-71.05029433899999,0.1817759181775918,0.1678289167828917
2019-03-01 12:00:00,to,2550,559,545,42.361591016,-71.052217869,0.2192156862745098,0.21372549019607842
2019-03-01 12:00:00,to,1858,431,401,42.337062984,-71.052217869,0.2319698600645856,0.21582346609257266
2019-03-01 12:00:00,to,2601,596,554,42.360651105,-71.054010275,0.22914263744713573,0.21299500192233756
2019-03-01 12:00:00,to,1970,473,451,42.338002895,-71.054010275,0.24010152284263958,0.22893401015228426
2019-03-01 12:00:00,to,2336,509,478,42.359568787,-71.055649017,0.21789383561643835,0.2046232876712329
2019-03-01 12:00:00,to,2597,437,403,42.339085213000004,-71.055649017,0.16827108201771274,0.15517905275317675
2019-03-01 12:00:00,to,2145,420,403,42.358357673,-71.057113487,0.1958041958041958,0.18787878787878787
2019-03-01 12:00:00,to,2399,435,422,42.340296327,-71.057113487,0.18132555231346395,0.17590662776156732
2019-03-01 12:00:00,to,2104,443,416,42.357032992,-71.05838526699999,0.2105513307984791,0.19771863117870722
2019-03-01 12:00:00,to,2468,472,455,42.341621008000004,-71.05838526699999,0.1912479740680713,0.18435980551053485
2019-03-01 12:00:00,to,1961,497,482,42.355611404,-71.059448365,0.2534421213666497,0.24579296277409485
2019-03-01 12:00:00,to,2568,472,452,42.343042596,-71.059448365,0.1838006230529595,0.17601246105919002
2019-03-01 12:00:00,to,1911,475,461,42.354110786999996,-71.060289411,0.24856096284667714,0.2412349555206698
2019-03-01 12:00:00,to,1957,459,420,42.35255001,-71.06089782800001,0.2345426673479816,0.21461420541645376
2019-03-01 12:00:00,to,5357,694,707,42.34610399,-71.06089782800001,0.12955012133656899,0.13197685271607243
2019-03-01 12:00:00,to,2242,624,557,42.350948702,-71.061265967,0.2783229259589652,0.24843889384478143
2019-03-01 12:00:00,to,3445,666,643,42.347705298,-71.061265967,0.19332365747460087,0.18664731494920175
2019-03-01 12:00:00,to,2269,601,535,42.349327,-71.06138919600001,0.26487439400617013,0.2357866901718819
2019-03-01 12:00:00,from,5818,677,638,42.358357673,-71.026468513,0.1163630113441045,0.10965967686490202
2019-03-01 12:00:00,from,2256,400,402,42.340296327,-71.026468513,0.1773049645390071,0.17819148936170212
2019-03-01 12:00:00,from,2054,375,378,42.339085213000004,-71.027932983,0.18257059396299902,0.18403115871470302
2019-03-01 12:00:00,from,2183,329,346,42.338002895,-71.029571725,0.15071003206596426,0.15849748053137883
2019-03-01 12:00:00,from,2451,421,427,42.337062984,-71.031364131,0.17176662586699307,0.17421460628314975
2019-03-01 12:00:00,from,2167,374,383,42.3362773,-71.033287661,0.17258883248730963,0.1767420396862021
2019-03-01 12:00:00,from,1935,323,337,42.335655724,-71.035318126,0.1669250645994832,0.17416020671834626
2019-03-01 12:00:00,from,2135,382,387,42.335206072,-71.03742999100001,0.17892271662763465,0.1812646370023419
2019-03-01 12:00:00,from,2687,485,492,42.334933998000004,-71.039596698,0.18049869743208038,0.18310383327130628
2019-03-01 12:00:00,from,2508,418,427,42.334842926,-71.041791,0.16666666666666666,0.17025518341307816
2019-03-01 12:00:00,from,2708,443,449,42.334933998000004,-71.043985302,0.163589364844904,0.1658050221565731
2019-03-01 12:00:00,from,2270,431,435,42.335206072,-71.046152009,0.18986784140969162,0.19162995594713655
2019-03-01 12:00:00,from,2473,483,484,42.335655724,-71.048263874,0.1953093408815204,0.1957137080469066
2019-03-01 12:00:00,from,2516,470,474,42.3362773,-71.05029433899999,0.18680445151033387,0.18839427662957076
2019-03-01 12:00:00,from,2691,565,525,42.361591016,-71.052217869,0.20995912300260125,0.19509476031215162
2019-03-01 12:00:00,from,2733,549,543,42.337062984,-71.052217869,0.20087815587266739,0.1986827661909989
2019-03-01 12:00:00,from,4477,551,547,42.360651105,-71.054010275,0.12307348670985034,0.12218003127094036
2019-03-01 12:00:00,from,2548,505,501,42.338002895,-71.054010275,0.19819466248037676,0.19662480376766092
2019-03-01 12:00:00,from,2799,667,608,42.359568787,-71.055649017,0.23829939264022865,0.21722043586995354
2019-03-01 12:00:00,from,2680,478,477,42.339085213000004,-71.055649017,0.1783582089552239,0.17798507462686566
2019-03-01 12:00:00,from,2354,581,557,42.358357673,-71.057113487,0.24681393372982158,0.23661852166525063
2019-03-01 12:00:00,from,2441,482,477,42.340296327,-71.057113487,0.19746005735354363,0.19541171650962721
2019-03-01 12:00:00,from,2181,551,517,42.357032992,-71.05838526699999,0.25263640531866116,0.2370472260430995
2019-03-01 12:00:00,from,2501,496,488,42.341621008000004,-71.05838526699999,0.1983206717313075,0.1951219512195122
2019-03-01 12:00:00,from,2089,538,504,42.355611404,-71.059448365,0.2575394925801819,0.24126376256582097
2019-03-01 12:00:00,from,2533,444,439,42.343042596,-71.059448365,0.17528622187129886,0.17331227793130674
2019-03-01 12:00:00,from,1962,496,475,42.354110786999996,-71.060289411,0.2528032619775739,0.2420998980632008
2019-03-01 12:00:00,from,2191,588,551,42.35255001,-71.06089782800001,0.268370607028754,0.25148334094020997
2019-03-01 12:00:00,from,2456,417,393,42.34610399,-71.06089782800001,0.16978827361563517,0.16001628664495113
2019-03-01 12:00:00,from,2191,549,508,42.350948702,-71.061265967,0.2505705157462346,0.23185759926973984
2019-03-01 12:00:00,from,2298,477,447,42.347705298,-71.061265967,0.20757180156657964,0.19451697127937337
2019-03-01 12:00:00,from,2469,587,527,42.349327,-71.06138919600001,0.23774807614418794,0.2134467395706764
2019-03-01 13:00:00,to,5550,696,844,42.358357673,-71.026468513,0.1254054054054054,0.15207207207207207
2019-03-01 13:00:00,to,2198,401,383,42.340296327,-71.026468513,0.1824385805277525,0.17424931756141948
2019-03-01 13:00:00,to,1996,371,356,42.339085213000004,-71.027932983,0.18587174348697394,0.17835671342685372
2019-03-01 13:00:00,to,2140,328,342,42.338002895,-71.029571725,0.15327102803738318,0.15981308411214953
2019-03-01 13:00:00,to,2375,398,424,42.337062984,-71.031364131,0.16757894736842105,0.17852631578947367
2019-03-01 13:00:00,to,1987,315,330,42.3362773,-71.033287661,0.15853044791142426,0.16607951685958733
2019-03-01 13:00:00,to,1892,312,332,42.335655724,-71.035318126,0.1649048625792812,0.17547568710359407
2019-03-01 13:00:00,to,2382,459,505,42.335206072,-71.03742999100001,0.19269521410579346,0.21200671704450041
2019-03-01 13:00:00,to,2384,441,454,42.334933998000004,-71.039596698,0.18498322147651006,0.19043624161073824
2019-03-01 13:00:00,to,2505,477,483,42.334842926,-71.041791,0.19041916167664671,0.19281437125748502
2019-03-01 13:00:00,to,2640,501,520,42.334933998000004,-71.043985302,0.18977272727272726,0.19696969696969696
2019-03-01 13:00:00,to,2238,427,436,42.335206072,-71.046152009,0.19079535299374442,0.19481680071492405
2019-03-01 13:00:00,to,2232,397,414,42.335655724,-71.048263874,0.1778673835125448,0.18548387096774194
2019-03-01 13:00:00,to,2151,391,401,42.3362773,-71.05029433899999,0.1817759181775918,0.18642491864249186
2019-03-01 13:00:00,to,2550,559,597,42.361591016,-71.052217869,0.2192156862745098,0.23411764705882354
2019-03-01 13:00:00,to,1858,431,440,42.337062984,-71.052217869,0.2319698600645856,0.23681377825618946
2019-03-01 13:00:00,to,2601,596,629,42.360651105,-71.054010275,0.22914263744713573,0.24183006535947713
2019-03-01 13:00:00,to,1970,473,492,42.338002895,-71.054010275,0.24010152284263958,0.24974619289340103
2019-03-01 13:00:00,to,2336,509,541,42.359568787,-71.055649017,0.21789383561643835,0.23159246575342465
2019-03-01 13:00:00,to,2597,437,468,42.339085213000004,-71.055649017,0.16827108201771274,0.18020793222949558
2019-03-01 13:00:00,to,2145,420,448,42.358357673,-71.057113487,0.1958041958041958,0.20885780885780886
2019-03-01 13:00:00,to,2399,435,479,42.340296327,-71.057113487,0.18132555231346395,0.19966652771988327
2019-03-01 13:00:00,to,2104,443,464,42.357032992,-71.05838526699999,0.2105513307984791,0.22053231939163498
2019-03-01 13:00:00,to,2468,472,511,42.341621008000004,-71.05838526699999,0.1912479740680713,0.20705024311183146
2019-03-01 13:00:00,to,1961,497,522,42.355611404,-71.059448365,0.2534421213666497,0.2661907190209077
2019-03-01 13:00:00,to,2568,472,515,42.343042596,-71.059448365,0.1838006230529595,0.20054517133956387
2019-03-01 13:00:00,to,1911,475,496,42.354110786999996,-71.060289411,0.24856096284667714,0.2595499738356881
2019-03-01 13:00:00,to,1957,459,470,42.35255001,-71.06089782800001,0.2345426673479816,0.2401635155850792
2019-03-01 13:00:00,to,5357,694,763,42.34610399,-71.06089782800001,0.12955012133656899,0.142430464812395
2019-03-01 13:00:00,to,2242,624,637,42.350948702,-71.061265967,0.2783229259589652,0.284121320249777
2019-03-01 13:00:00,to,3445,666,729,42.347705298,-71.061265967,0.19332365747460087,0.21161103047895502
2019-03-01 13:00:00,to,2269,601,615,42.349327,-71.06138919600001,0.26487439400617013,0.27104451300132215
2019-03-01 13:00:00,from,5818,677,664,42.358357673,-71.026468513,0.1163630113441045,0.11412856651770367
2019-03-01 13:00:00,from,2256,400,428,42.340296327,-71.026468513,0.1773049645390071,0.18971631205673758
2019-03-01 13:00:00,from,2054,375,404,42.339085213000004,-71.027932983,0.18257059396299902,0.1966893865628043
2019-03-01 13:00:00,from,2183,329,369,42.338002895,-71.029571725,0.15071003206596426,0.1690334402198809
2019-03-01 13:00:00,from,2451,421,461,42.337062984,-71.031364131,0.17176662586699307,0.18808649530803753
2019-03-01 13:00:00,from,2167,374,413,42.3362773,-71.033287661,0.17258883248730963,0.19058606368251038
2019-03-01 13:00:00,from,1935,323,359,42.335655724,-71.035318126,0.1669250645994832,0.1855297157622739
2019-03-01 13:00:00,from,2135,382,418,42.335206072,-71.03742999100001,0.17892271662763465,0.19578454332552694
2019-03-01 13:00:00,from,2687,485,521,42.334933998000004,-71.039596698,0.18049869743208038,0.19389653889095645
2019-03-01 13:00:00,from,2508,418,460,42.334842926,-71.041791,0.16666666666666666,0.18341307814992025
2019-03-01 13:00:00,from,2708,443,492,42.334933998000004,-71.043985302,0.163589364844904,0.18168389955686853
2019-03-01 13:00:00,from,2270,431,467,42.335206072,-71.046152009,0.18986784140969162,0.20572687224669603
2019-03-01 13:00:00,from,2473,483,520,42.335655724,-71.048263874,0.1953093408815204,0.21027092600080874
2019-03-01 13:00:00,from,2516,470,529,42.3362773,-71.05029433899999,0.18680445151033387,0.2102543720190779
2019-03-01 13:00:00,from,2691,565,607,42.361591016,-71.052217869,0.20995912300260125,0.2255667038275734
2019-03-01 13:00:00,from,2733,549,609,42.337062984,-71.052217869,0.20087815587266739,0.22283205268935236
2019-03-01 13:00:00,from,4477,551,629,42.360651105,-71.054010275,0.12307348670985034,0.14049586776859505
2019-03-01 13:00:00,from,2548,505,541,42.338002895,-71.054010275,0.19819466248037676,0.21232339089481947
2019-03-01 13:00:00,from,2799,667,725,42.359568787,-71.055649017,0.23829939264022865,0.2590210789567703
2019-03-01 13:00:00,from,2680,478,542,42.339085213000004,-71.055649017,0.1783582089552239,0.20223880597014926
2019-03-01 13:00:00,from,2354,581,621,42.358357673,-71.057113487,0.24681393372982158,0.26380628717077315
2019-03-01 13:00:00,from,2441,482,539,42.340296327,-71.057113487,0.19746005735354363,0.2208111429741909
2019-03-01 13:00:00,from,2181,551,611,42.357032992,-71.05838526699999,0.25263640531866116,0.2801467216872994
2019-03-01 13:00:00,from,2501,496,555,42.341621008000004,-71.05838526699999,0.1983206717313075,0.2219112355057977
2019-03-01 13:00:00,from,2089,538,589,42.355611404,-71.059448365,0.2575394925801819,0.28195308760172333
2019-03-01 13:00:00,from,2533,444,497,42.343042596,-71.059448365,0.17528622187129886,0.19621002763521517
2019-03-01 13:00:00,from,1962,496,547,42.354110786999996,-71.060289411,0.2528032619775739,0.27879714576962283
2019-03-01 13:00:00,from,2191,588,630,42.35255001,-71.06089782800001,0.268370607028754,0.28753993610223644
2019-03-01 13:00:00,from,2456,417,448,42.34610399,-71.06089782800001,0.16978827361563517,0.18241042345276873
2019-03-01 13:00:00,from,2191,549,579,42.350948702,-71.061265967,0.2505705157462346,0.2642628936558649
2019-03-01 13:00:00,from,2298,477,510,42.347705298,-71.061265967,0.20757180156657964,0.22193211488250653
2019-03-01 13:00:00,from,2469,587,623,42.349327,-71.06138919600001,0.23774807614418794,0.25232887808829485
2019-03-01 14:00:00,to,5550,696,774,42.358357673,-71.026468513,0.1254054054054054,0.13945945945945945
2019-03-01 14:00:00,to,2198,401,429,42.340296327,-71.026468513,0.1824385805277525,0.1951774340309372
2019-03-01 14:00:00,to,1996,371,399,42.339085213000004,-71.027932983,0.18587174348697394,0.1998997995991984
2019-03-01 14:00:00,to,2140,328,360,42.338002895,-71.029571725,0.15327102803738318,0.16822429906542055
2019-03-01 14:00:00,to,2375,398,427,42.337062984,-71.031364131,0.16757894736842105,0.17978947368421053
2019-03-01 14:00:00,to,1987,315,348,42.3362773,-71.033287661,0.15853044791142426,0.17513839959738298
2019-03-01 14:00:00,to,1892,312,349,42.335655724,-71.035318126,0.1649048625792812,0.18446088794926005
2019-03-01 14:00:00,to,2382,459,513,42.335206072,-71.03742999100001,0.19269521410579346,0.21536523929471033
2019-03-01 14:00:00,to,2384,441,479,42.334933998000004,-71.039596698,0.18498322147651006,0.20092281879194632
2019-03-01 14:00:00,to,2505,477,507,42.334842926,-71.041791,0.19041916167664671,0.20239520958083831
2019-03-01 14:00:00,to,2640,501,516,42.334933998000004,-71.043985302,0.18977272727272726,0.19545454545454546
2019-03-01 14:00:00,to,2238,427,449,42.335206072,-71.046152009,0.19079535299374442,0.20062555853440572
2019-03-01 14:00:00,to,2232,397,411,42.335655724,-71.048263874,0.1778673835125448,0.18413978494623656
2019-03-01 14:00:00,to,2151,391,407,42.3362773,-71.05029433899999,0.1817759181775918,0.1892143189214319
2019-03-01 14:00:00,to,2550,559,701,42.361591016,-71.052217869,0.2192156862745098,0.2749019607843137
2019-03-01 14:00:00,to,1858,431,431,42.337062984,-71.052217869,0.2319698600645856,0.2319698600645856
2019-03-01 14:00:00,to,2601,596,683,42.360651105,-71.054010275,0.22914263744713573,0.2625913110342176
2019-03-01 14:00:00,to,1970,473,476,42.338002895,-71.054010275,0.24010152284263958,0.2416243654822335
2019-03-01 14:00:00,to,2336,509,578,42.359568787,-71.055649017,0.21789383561643835,0.24743150684931506
2019-03-01 14:00:00,to,2597,437,489,42.339085213000004,-71.055649017,0.16827108201771274,0.18829418559876782
2019-03-01 14:00:00,to,2145,420,469,42.358357673,-71.057113487,0.1958041958041958,0.21864801864801864
2019-03-01 14:00:00,to,2399,435,500,42.340296327,-71.057113487,0.18132555231346395,0.20842017507294705
2019-03-01 14:00:00,to,2104,443,483,42.357032992,-71.05838526699999,0.2105513307984791,0.22956273764258556
2019-03-01 14:00:00,to,2468,472,536,42.341621008000004,-71.05838526699999,0.1912479740680713,0.2171799027552674
2019-03-01 14:00:00,to,1961,497,549,42.355611404,-71.059448365,0.2534421213666497,0.2799592044875064
2019-03-01 14:00:00,to,2568,472,536,42.343042596,-71.059448365,0.1838006230529595,0.2087227414330218
2019-03-01 14:00:00,to,1911,475,530,42.354110786999996,-71.060289411,0.24856096284667714,0.2773417059131345
2019-03-01 14:00:00,to,1957,459,528,42.35255001,-71.06089782800001,0.2345426673479816,0.26980071538068473
2019-03-01 14:00:00,to,5357,694,784,42.34610399,-71.06089782800001,0.12955012133656899,0.14635056934851595
2019-03-01 14:00:00,to,2242,624,703,42.350948702,-71.061265967,0.2783229259589652,0.3135593220338983
2019-03-01 14:00:00,to,3445,666,736,42.347705298,-71.061265967,0.19332365747460087,0.21364296081277212
2019-03-01 14:00:00,to,2269,601,687,42.349327,-71.06138919600001,0.26487439400617013,0.3027765535478184
2019-03-01 14:00:00,from,5818,677,663,42.358357673,-71.026468513,0.1163630113441045,0.11395668614644208
2019-03-01 14:00:00,from,2256,400,437,42.340296327,-71.026468513,0.1773049645390071,0.19370567375886524
2019-03-01 14:00:00,from,2054,375,412,42.339085213000004,-71.027932983,0.18257059396299902,0.2005842259006816
2019-03-01 14:00:00,from,2183,329,371,42.338002895,-71.029571725,0.15071003206596426,0.16994961062757674
2019-03-01 14:00:00,from,2451,421,480,42.337062984,-71.031364131,0.17176662586699307,0.19583843329253367
2019-03-01 14:00:00,from,2167,374,423,42.3362773,-71.033287661,0.17258883248730963,0.19520073834794646
2019-03-01 14:00:00,from,1935,323,365,42.335655724,-71.035318126,0.1669250645994832,0.18863049095607234
2019-03-01 14:00:00,from,2135,382,420,42.335206072,-71.03742999100001,0.17892271662763465,0.19672131147540983
2019-03-01 14:00:00,from,2687,485,528,42.334933998000004,-71.039596698,0.18049869743208038,0.19650167473018235
2019-03-01 14:00:00,from,2508,418,468,42.334842926,-71.041791,0.16666666666666666,0.18660287081339713
2019-03-01 14:00:00,from,2708,443,498,42.334933998000004,-71.043985302,0.163589364844904,0.18389955686853768
2019-03-01 14:00:00,from,2270,431,475,42.335206072,-71.046152009,0.18986784140969162,0.2092511013215859
2019-03-01 14:00:00,from,2473,483,530,42.335655724,-71.048263874,0.1953093408815204,0.21431459765467045
2019-03-01 14:00:00,from,2516,470,539,42.3362773,-71.05029433899999,0.18680445151033387,0.21422893481717012
2019-03-01 14:00:00,from,2691,565,702,42.361591016,-71.052217869,0.20995912300260125,0.2608695652173913
2019-03-01 14:00:00,from,2733,549,609,42.337062984,-71.052217869,0.20087815587266739,0.22283205268935236
2019-03-01 14:00:00,from,4477,551,705,42.360651105,-71.054010275,0.12307348670985034,0.15747152110788473
2019-03-01 14:00:00,from,2548,505,545,42.338002895,-71.054010275,0.19819466248037676,0.21389324960753534
2019-03-01 14:00:00,from,2799,667,843,42.359568787,-71.055649017,0.23829939264022865,0.3011789924973205
2019-03-01 14:00:00,from,2680,478,528,42.339085213000004,-71.055649017,0.1783582089552239,0.19701492537313434
2019-03-01 14:00:00,from,2354,581,720,42.358357673,-71.057113487,0.24681393372982158,0.3058623619371283
2019-03-01 14:00:00,from,2441,482,572,42.340296327,-71.057113487,0.19746005735354363,0.23433019254403933
2019-03-01 14:00:00,from,2181,551,703,42.357032992,-71.05838526699999,0.25263640531866116,0.32232920678587806
2019-03-01 14:00:00,from,2501,496,584,42.341621008000004,-71.05838526699999,0.1983206717313075,0.23350659736105558
2019-03-01 14:00:00,from,2089,538,676,42.355611404,-71.059448365,0.2575394925801819,0.3235998085208234
2019-03-01 14:00:00,from,2533,444,523,42.343042596,-71.059448365,0.17528622187129886,0.2064745361231741
2019-03-01 14:00:00,from,1962,496,630,42.354110786999996,-71.060289411,0.2528032619775739,0.3211009174311927
2019-03-01 14:00:00,from,2191,588,721,42.35255001,-71.06089782800001,0.268370607028754,0.329073482428115
2019-03-01 14:00:00,from,2456,417,527,42.34610399,-71.06089782800001,0.16978827361563517,0.21457654723127037
2019-03-01 14:00:00,from,2191,549,668,42.350948702,-71.061265967,0.2505705157462346,0.30488361478776815
2019-03-01 14:00:00,from,2298,477,596,42.347705298,-71.061265967,0.20757180156657964,0.25935596170583114
2019-03-01 14:00:00,from,2469,587,708,42.349327,-71.06138919600001,0.23774807614418794,0.2867557715674362
2019-03-01 15:00:00,to,5550,696,681,42.358357673,-71.026468513,0.1254054054054054,0.1227027027027027
2019-03-01 15:00:00,to,2198,401,431,42.340296327,-71.026468513,0.1824385805277525,0.19608735213830755
2019-03-01 15:00:00,to,1996,371,396,42.339085213000004,-71.027932983,0.18587174348697394,0.19839679358717435
2019-03-01 15:00:00,to,2140,328,334,42.338002895,-71.029571725,0.15327102803738318,0.1560747663551402
2019-03-01 15:00:00,to,2375,398,399,42.337062984,-71.031364131,0.16757894736842105,0.168
2019-03-01 15:00:00,to,1987,315,322,42.3362773,-71.033287661,0.15853044791142426,0.16205334675390035
2019-03-01 15:00:00,to,1892,312,321,42.335655724,-71.035318126,0.1649048625792812,0.169661733615222
2019-03-01 15:00:00,to,2382,459,477,42.335206072,-71.03742999100001,0.19269521410579346,0.20025188916876574
2019-03-01 15:00:00,to,2384,441,457,42.334933998000004,-71.039596698,0.18498322147651006,0.19169463087248323
2019-03-01 15:00:00,to,2505,477,495,42.334842926,-71.041791,0.19041916167664671,0.19760479041916168
2019-03-01 15:00:00,to,2640,501,516,42.334933998000004,-71.043985302,0.18977272727272726,0.19545454545454546
2019-03-01 15:00:00,to,2238,427,427,42.335206072,-71.046152009,0.19079535299374442,0.19079535299374442
2019-03-01 15:00:00,to,2232,397,413,42.335655724,-71.048263874,0.1778673835125448,0.18503584229390682
2019-03-01 15:00:00,to,2151,391,408,42.3362773,-71.05029433899999,0.1817759181775918,0.1896792189679219
2019-03-01 15:00:00,to,2550,559,629,42.361591016,-71.052217869,0.2192156862745098,0.24666666666666667
2019-03-01 15:00:00,to,1858,431,430,42.337062984,-71.052217869,0.2319698600645856,0.23143164693218515
2019-03-01 15:00:00,to,2601,596,653,42.360651105,-71.054010275,0.22914263744713573,0.2510572856593618
2019-03-01 15:00:00,to,1970,473,481,42.338002895,-71.054010275,0.24010152284263958,0.24416243654822334
2019-03-01 15:00:00,to,2336,509,563,42.359568787,-71.055649017,0.21789383561643835,0.24101027397260275
2019-03-01 15:00:00,to,2597,437,462,42.339085213000004,-71.055649017,0.16827108201771274,0.1778975741239892
2019-03-01 15:00:00,to,2145,420,461,42.358357673,-71.057113487,0.1958041958041958,0.21491841491841493
2019-03-01 15:00:00,to,2399,435,467,42.340296327,-71.057113487,0.18132555231346395,0.19466444351813256
2019-03-01 15:00:00,to,2104,443,481,42.357032992,-71.05838526699999,0.2105513307984791,0.22861216730038023
2019-03-01 15:00:00,to,2468,472,503,42.341621008000004,-71.05838526699999,0.1912479740680713,0.20380875202593193
2019-03-01 15:00:00,to,1961,497,536,42.355611404,-71.059448365,0.2534421213666497,0.2733299337072922
2019-03-01 15:00:00,to,2568,472,506,42.343042596,-71.059448365,0.1838006230529595,0.1970404984423676
2019-03-01 15:00:00,to,1911,475,512,42.354110786999996,-71.060289411,0.24856096284667714,0.26792255363683937
2019-03-01 15:00:00,to,1957,459,494,42.35255001,-71.06089782800001,0.2345426673479816,0.2524271844660194
2019-03-01 15:00:00,to,5357,694,732,42.34610399,-71.06089782800001,0.12955012133656899,0.13664364383050215
2019-03-01 15:00:00,to,2242,624,654,42.350948702,-71.061265967,0.2783229259589652,0.29170383586083853
2019-03-01 15:00:00,to,3445,666,696,42.347705298,-71.061265967,0.19332365747460087,0.20203193033381714
2019-03-01 15:00:00,to,2269,601,630,42.349327,-71.06138919600001,0.26487439400617013,0.2776553547818422
2019-03-01 15:00:00,from,5818,677,675,42.358357673,-71.026468513,0.1163630113441045,0.1160192506015813
2019-03-01 15:00:00,from,2256,400,426,42.340296327,-71.026468513,0.1773049645390071,0.18882978723404256
2019-03-01 15:00:00,from,2054,375,403,42.339085213000004,-71.027932983,0.18257059396299902,0.1962025316455696
2019-03-01 15:00:00,from,2183,329,365,42.338002895,-71.029571725,0.15071003206596426,0.16720109940448924
2019-03-01 15:00:00,from,2451,421,451,42.337062984,-71.031364131,0.17176662586699307,0.18400652794777642
2019-03-01 15:00:00,from,2167,374,408,42.3362773,-71.033287661,0.17258883248730963,0.18827872634979234
2019-03-01 15:00:00,from,1935,323,358,42.335655724,-71.035318126,0.1669250645994832,0.18501291989664082
2019-03-01 15:00:00,from,2135,382,422,42.335206072,-71.03742999100001,0.17892271662763465,0.19765807962529275
2019-03-01 15:00:00,from,2687,485,524,42.334933998000004,-71.039596698,0.18049869743208038,0.19501302567919612
2019-03-01 15:00:00,from,2508,418,456,42.334842926,-71.041791,0.16666666666666666,0.18181818181818182
2019-03-01 15:00:00,from,2708,443,482,42.334933998000004,-71.043985302,0.163589364844904,0.1779911373707533
2019-03-01 15:00:00,from,2270,431,461,42.335206072,-71.046152009,0.18986784140969162,0.20308370044052865
2019-03-01 15:00:00,from,2473,483,516,42.335655724,-71.048263874,0.1953093408815204,0.20865345733926405
2019-03-01 15:00:00,from,2516,470,533,42.3362773,-71.05029433899999,0.18680445151033387,0.2118441971383148
2019-03-01 15:00:00,from,2691,565,641,42.361591016,-71.052217869,0.20995912300260125,0.23820141211445559
2019-03-01 15:00:00,from,2733,549,603,42.337062984,-71.052217869,0.20087815587266739,0.22063666300768386
2019-03-01 15:00:00,from,4477,551,628,42.360651105,-71.054010275,0.12307348670985034,0.14027250390886756
2019-03-01 15:00:00,from,2548,505,558,42.338002895,-71.054010275,0.19819466248037676,0.21899529042386184
2019-03-01 15:00:00,from,2799,667,746,42.359568787,-71.055649017,0.23829939264022865,0.2665237584851733
2019-03-01 15:00:00,from,2680,478,535,42.339085213000004,-71.055649017,0.1783582089552239,0.19962686567164178
2019-03-01 15:00:00,from,2354,581,654,42.358357673,-71.057113487,0.24681393372982158,0.2778249787595582
2019-03-01 15:00:00,from,2441,482,530,42.340296327,-71.057113487,0.19746005735354363,0.21712412945514134
2019-03-01 15:00:00,from,2181,551,630,42.357032992,-71.05838526699999,0.25263640531866116,0.28885832187070154
2019-03-01 15:00:00,from,2501,496,544,42.341621008000004,-71.05838526699999,0.1983206717313075,0.21751299480207917
2019-03-01 15:00:00,from,2089,538,608,42.355611404,-71.059448365,0.2575394925801819,0.2910483484921015
2019-03-01 15:00:00,from,2533,444,484,42.343042596,-71.059448365,0.17528622187129886,0.1910777733912357
2019-03-01 15:00:00,from,1962,496,566,42.354110786999996,-71.060289411,0.2528032619775739,0.2884811416921509
2019-03-01 15:00:00,from,2191,588,660,42.35255001,-71.06089782800001,0.268370607028754,0.30123231401186673
2019-03-01 15:00:00,from,2456,417,476,42.34610399,-71.06089782800001,0.16978827361563517,0.19381107491856678
2019-03-01 15:00:00,from,2191,549,638,42.350948702,-71.061265967,0.2505705157462346,0.29119123687813786
2019-03-01 15:00:00,from,2298,477,558,42.347705298,-71.061265967,0.20757180156657964,0.24281984334203655
2019-03-01 15:00:00,from,2469,587,673,42.349327,-71.06138919600001,0.23774807614418794,0.27257999189955445
2019-03-01 16:00:00,to,5550,696,679,42.358357673,-71.026468513,0.1254054054054054,0.12234234234234234
